Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Turkey,TUR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,83624564833.5469,84591322828.4586,89304267967.3374,97400865743.1441,102718034369.895,105618308354.63,117461093964.93,123019952263.041,131358239710.207,136719160763.38,141139987107.281,148996819017.54,160061007408.85,165282732894.314,174529433021.165,187050371228.372,206618046467.74,213656841068.299,216867960226.259,215514457878.025,210240063892.688,220450685333.09,228305845479.576,239655113442.447,255740802361.199,266587628316.876,285280835760.289,312341260243.282,319589878805.662,320517469467.686,350217088290.192,352739628597.137,370502308570.875,398850422737.254,380231497261.731,410187149364.466,440457584710.973,473833978990.385,484771078808.706,468456864408.826,500192265451.181,471693928705.246,500768385906.423,527135169981.833,576489821814.483,624924293711.586,668003383265.643,699189648233.048,703796182604.041,669831853657.749,731168051636.944,795311569806.302,812231510969.449,846284392987.257,871843182074.544,906584905343.299
Tuvalu,TUV,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21441966.9570863,22215842.9205881,22835413.1400816,23774106.416132,26218913.5612789,24906804.4668911,23422019.8970655,25764977.0868419,29758862.861818,29293496.3322692,29009173.7113651,29483214.8363111,31808312.5649755,30747970.8452361,30332202.5905471,29185727.2412158,29809991.9476302,31703094.8255095,34234035.6002484,32716491.6760401,31823518.6204366,34513663.7342317,34573875.6316952,35022709.4029574,35718922.2241376,
Tanzania,TZA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11013607979.2257,11428209018.672,12233334531.6455,12486807780.9952,12559770962.6654,12711216782.5046,12910485667.9483,13371378628.0628,13979023119.3827,14471822572.7899,15008511791.0467,15734981143.0663,16511320979.4706,17501641753.9451,18755381230.7524,20046919269.2951,21616251925.8856,23383020790.5415,24472803075.3726,26544274428.1676,28021886853.3599,29530121806.7351,31407908612.0943,33890549126.6532,35632866873.3754,38220903384.9305,40883040124.8116,43731717880.881
Uganda,UGA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,4040725743.35794,4272847565.53527,4258120056.3789,4117330426.31274,4133391594.81681,4297152551.58983,4652401313.34106,4948384351.46682,5268749689.58397,5561381078.78479,5751488932.15542,6230374724.93059,6629345227.75407,7393260841.23837,8063985936.09655,8475249369.11886,8890982851.09737,9607058020.09666,9908902881.01557,10422546827.7005,11332715090.771,12066311053.0992,12887693002.5292,13703814553.9043,15181735924.6795,16458888219.6217,17892251960.4005,19189627258.1227,20181796802.8574,22134027408.4432,23110416877.5875,23866297743.8529,25015525160.89,26277053336.8578
Ukraine,UKR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,206843584445.39,212152149066.575,220369020763.655,206386088245.847,189027689329.835,170693896426.335,146410800276.294,112832880673.515,99067269211.6189,89160542307.318,86485726013.6499,84842497235.8723,84672812250.4212,89668508164.8499,97918010926.8071,103009747467.686,112692663742.21,126328476055.018,129739344888.27,139210317102.882,150207933221.569,153662715664.167,130920633730.864,136419300367.962,143513103999.742,143800130204.453,143800130204.453,134309317355.141,121012717783.735
Upper middle income,UMC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,1456839420789.69,1477021901912.13,1541565120558.11,1631063021056.39,1764692650084.83,1884705463097.34,2000387231274.07,2089060579942.7,2245797788583.18,2412378077099.37,2621017633187.62,2798611796663.57,3029697375925.35,3291536971247.89,3499105044478.07,3665603162406.24,3948359583861.56,4092550540127.25,4241004747748.42,4432644658634.29,4621184796645.31,4703092639270.95,4833526051794.55,4849424383783.59,5100131575541.44,5369330222668.34,5585223560606.92,5864388988347.66,6050882862128.55,6197850113817.58,6305393316058.49,6350569278753.17,6344617821512.99,6521499827486.74,6660818216379.4,6897685753038.44,7202042101950.34,7566122044161.94,7735374167727.75,7976342204367.62,8474201462260.21,8771367481649.84,9182737642130.27,9651134592049.99,10420930647155,11169775170647.5,12099260852724.3,13194240702427,13985520427456.4,14230070736744.2,15300290299104.3,16235757946334.9,17061558204473.4,17863276755524.1,18569716090277.8,19121413205743.7
Uruguay,URY,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,13898222701.1142,14244710663.036,14020420735.0572,14044319783.67,14387074326.3702,14537506158.6911,14982769028.9087,14434874020.105,14707536050.7093,15570094893.6409,15933378431.2453,15893272280.272,15683549449.3613,15726710517.3016,16182052980.8138,17168658885.0719,17844326335.1127,18104043577.523,19076952226.8315,20259554764.1112,21443401769.7344,21777824449.7834,19652772332.9779,17633568050.8539,17432083825.1654,17687731615.0801,19245986862.0576,20784344998.3144,21092148149.5483,21324984589.0777,21388394084.9284,22145288393.7309,23901761521.9314,24536961853.7976,26323582122.249,25942522220.0919,27389585150.8132,29730760128.1823,31074260495.9935,30471664665.6593,29883582672.8435,28734818916.1622,26513040645.3037,26726545897.6277,28063985114.3944,30157595478.0228,31393627859.3399,33447245428.7481,35847468145.846,37368653375.8239,40284682481.3918,42364231378.5018,43863153599.0444,45897324291.4658,47383842804.743,47849274693.9179
United States,USA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,3078071080474.67,3148866715325.58,3340947584960.44,3487949278698.7,3690250336863.23,3926426358422.47,4181644071719.94,4286185173512.94,4491922061841.55,4631171645758.64,4779684394200,4937197781100,5197055474100,5490331802900,5461938301500,5451141221800,5744744596800,6009496747300,6343726022200,6545183142700,6529173871800,6698571354500,6570568952800,6874947746100,7374006181400,7686570948200,7956493688100,8231927424700,8577995347000,8893710527300,9064413765500,9057698437100,9379735498400,9637289595800,10026408985500,10299024618300,10689963360600,11169624848700,11666663209400,12213269668400,12713058213400,12837135352100,13066422980900,13433168199500,13941713404100,14408093840400,14792303791800,15055395304800,15011490541400,14594842181900,14964372000000,15204019634600,15542161722300,15773666098800,16156618476000,16548573278300
Uzbekistan,UZB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,17896955795.2749,19532483825.269,20136290320.5946,20458470966.8436,20357815288.8785,18077739977.0475,17661951956.5522,16743530456.2363,16592838681.0889,16874916939.2689,17752412619.6602,18515766362.3056,19311944316.4299,20045798199.1712,20887721725.1684,21723230593.5209,22635606278.1253,24378547960.9921,26085046319.4791,27989254700.1232,30766111719.3792,33535061774.1231,36251401777.8272,39332770928.9426,42597390916.0448,46090376971.1605,49777607128.8532,53809593306.2903,58114360770.7935
St. Vincent and the Grenadines,VCT,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,141877755.884613,148300963.802448,153779589.658643,144144777.78189,149434495.542204,150756893.795606,150756893.795606,136399088.446182,145278267.939411,149434453.959969,165492515.336793,170404416.905346,214422415.01526,190618664.302728,173804970.54238,160580655.350476,177243821.41831,200692127.18178,220313910.887744,227766819.70329,233331603.951444,244097535.798294,255024390.896534,260552998.599801,277717313.769893,294874435.213243,311389568.522694,312753673.758304,356771297.628098,361784202.446683,376797967.561135,381077403.327718,405379101.310375,422611860.840101,417338775.973987,449755205.632423,455544118.129927,471514690.483257,490797204.729768,504102314.205251,512356679.027843,521114978.962471,554066696.738511,596673269.028816,621472706.370419,636934977.476985,685734433.682685,674645906.852818,720062856.111691,704948295.658385,681225962.962963,678339989.490253,687704433.671779,699189156.0415,703780126.957816,713998341.700523
"Venezuela, RB",VEN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,101581718192.823,104824734199.704,113769358954.724,118207446433.352,131363160841.951,136831634307.351,138898134368.469,142834325728.82,153314412452.559,154396868704.245,166303822982.317,168763940567.21,170928853070.579,183081822331.664,186870395028.638,192282644041.831,207141745870.821,220131156400.578,225297406553.375,227019479189.231,216982216210.39,216194981162.843,211717569737.957,203746790697.621,206685154672.25,207084677481.659,220566604206.54,228466528132.481,241766406286.572,221047310838.058,235344519946.178,258243278012.525,273894042845.624,274648314356.49,268195430556.745,278793609515.686,278242051548.51,295968662111.775,296838973236.235,279116326576.933,289407189698.462,299230353029.749,272731568192.693,251580416749.374,297585938067.192,328290598650.727,360699936058.748,392274089221.545,412977743416.86,399752946164.58,393801459277.332,410248283287.645,433328675196.439,439148686789.604,422046539728.296,397989886963.783
British Virgin Islands,VGB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,22466506544.0823,23321549356.8511,23972055368.248,24831086692.6902,26106165892.3998,28028757845.4536,29458481838.9184,31214455966.0001,33913272643.0635,36650999800.5513,39890574691.7867,43696327061.9107,47777571654.5987,51672439497.5046,54651074259.4749,57259890770.4171,61146300732.0076,64933025900.4607,69037326229.5325,73800255199.1093,79362145463.4856,85351803183.258,91307613440.4708,97817393834.909,103355590875.494,108934619775.674,115931749904.839,123166242080.97,129629227015.266,136657572026.57,144834689171.92,154508616328.239
Vanuatu,VUT,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,270194371.440611,239392735.358929,249446399.771793,276137456.44124,314335812.940872,344468159.099593,347857689.095483,347398092.2652,337344400.87191,331570710.01946,336655005.626486,376065472.454309,387871376.91635,397925067.083257,400912450.159245,437220634.090318,441644258.793919,451927747.375967,474132041.467201,494526670.126537,496182287.140402,525566423.179068,507231997.729233,481306261.675084,501970814.774063,521973121.067495,549652584.773368,596169290.948101,627025086.554647,667458933.182145,689570618.189538,700804286.224354,709376703.207254,721824490.38557,736038269.045342,752999145.565157,
West Bank and Gaza,PSE,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620594838.89958,3878584919.96406,4160896121.71664,5156861211.24291,6494942506.20868,7661240999.55216,6900129874.85415,6454747082.1355,6363255444.48123,6967537662.80252,7573294449.76938,8401787918.36099,8016674874.6105,7878226610.54084,7201473089.0575,8709518288.95718,8913100000,9611505397.28879,11008637191.3135,10537465239.0822,10422460476.8191,11714141323.7581
World,WLD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,11186782521221.9,11668056068855.2,12313566151127.7,12951180657836.9,13812121497264.5,14580377196224.2,15421860034879.9,16099530697648.6,17090764885452,18133325200024.3,18910957371309.3,19715158756077.5,20834301472603.7,22181293056274,22622278581032,22826847513320.1,24030026397334.9,24992666395218.8,26017803258200.9,27086374287281.9,27617232079238.4,28152514985754.2,28297029560235.3,29011649904477.7,30334504835866.1,31518283993642.6,32542953954150.3,33720524065967.9,35279243220215.9,36606433841033.3,37683311905987.1,38196087413937.7,38878386759996.2,39523579183725.5,40719435259601.7,41923324291639,43322336393305.8,44949268831385.4,46048325371284.5,47568511206732.1,49630198973889.3,50605911049062.2,51709912421998.4,53207487804396.4,55580918504112.8,57706162500020.2,60235361859769.1,62828650423716.9,63986917733533.1,62912714345841.2,65647819210535,67702441302501,69378856864703.1,71042320608545.2,72910724814186.9,74709014465855.2
Samoa,WSM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,354588916.067784,356117321.861733,360702539.24358,374840262.134399,395473638.008678,397384155.485518,391652684.930225,406172478.566321,388213761.659437,379284817.876819,378526284.839292,394045815.930699,384028791.323188,409657497.589728,439066669.63513,441891733.393925,451590754.621031,461459994.444394,493387443.774241,527627377.006287,550547487.023976,575407343.974427,602019944.839916,627042856.30429,639388125.795134,679814346.46665,686674262.333586,653657094.674312,656789149.595525,694742001.544426,697535584.278565,684046231.307783,692228432.085514,703544816.540352
"Yemen, Rep.",YEM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12149617398.9991,12914252826.9807,13974202800.9066,14533445694.79,15510376522.7333,16389717357.0759,17149375405.2549,18046478445.1333,19130475289.2093,19852752215.9892,21080032604.1988,21881842395.3146,22742943548.2874,23595212205.4948,24532578348.9644,25904378324.2261,26725653162.6877,27617869836.7121,28726558529.0235,29914355173.5792,30906753495.1501,26243421035.8246,26891601653.7471,28009137429.7462,,
South Africa,ZAF,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,77070810927.9689,80034494636.6374,84978442119.7379,91244381889.6616,98489040998.2762,107250656239.049,112010917590.886,120071780029.378,125058798675.811,130956540239.37,137829851179.855,143727592757.073,146105979135.603,152785982052.209,162122841612.653,164871427235.635,168581012287.948,168422384794.691,173499490708.52,180076067683.699,191998165519.185,202290689058.472,201515199655.4,197794122825.747,207879794468.521,205361454707.594,205397982134.906,209712937319.693,218520970156.088,223754241057.02,223043187661.908,220771921004.524,216053932955.011,218719203219.594,225718217719.998,232715482479.918,242722248219.042,249033026676.753,250278191803.853,256284868419.384,267048832885.131,274259151380.077,284407766816.416,292795166490.264,306130697756.387,322285373775.364,340285160027.947,358526057738.423,369966781589.995,364276362720.086,375349442837.24,387407362601.25,396007124238.282,404768205399.94,411036853168.561,416311671520.861
"Congo, Dem. Rep.",COD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,15080239239.3968,13443825765.2182,16294010600.1206,17143578705.3007,16725237057.9368,16892046007.9488,18036564102.3774,17858770716.8162,18632537401.3564,20370736526.2069,20320816696.9559,21541085411.0464,21573641641.1581,23329148380.4586,24059487405.4033,22860932521.1105,21647245137.8353,21811935993.756,20646024427.0844,20734820554.7341,21189931810.7912,21688006259.4505,21588745110.9708,21893514221.9521,23106650051.001,23214754732.9964,24309843384.2764,24960287873.7032,25077696409.4598,24760200074.6716,23133873205.1521,21185757828.8019,18961251442.2922,16407350902.8683,15767464742.1792,15877836810.8627,15715379128.4726,14832638959.6638,14591734054.0513,13968646460.2389,13003283456.27,12730192004.7716,13105448172.4934,13836446784.6735,14768798308.099,15674886408.1503,16508944144.7183,17542316525.5473,18634483660.3004,19166509369.447,20523285374.187,21932132984.3665,23502004276.8069,25500497989.9719,27787759925.4418,29709613590.1836
Zambia,ZMB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,4592974755.5815,4655502678.70172,4539541577.2029,4688093222.98889,5260699172.41667,6136471743.34494,5794651268.47471,6253570052.7402,6331635258.8022,6303971336.84935,6606379958.72507,6600695857.91416,7208545037.6269,7139195326.343,7598114110.6085,7425687915.61569,7887638114.6943,7527627691.73042,7569312959.91328,7340422171.72876,7563249650.83071,8029747680.89054,7803888328.36506,7650410081.09066,7624640845.51083,7747802463.98866,7803888328.36506,8012693981.78066,8515951178.83722,8428790269.12093,8388241708.53224,8385210752.32953,8240069291.86384,8800169373.16295,8041115882.51235,8274120781.30537,8788650830.71022,9123850638.92768,9088655729.50324,9511295470.1799,9881981363.74059,10407393300.1188,10876351941.7982,11631711742.5111,12449699672.7189,13350510016.4683,14405693544.0162,15608919909.9456,16822341081.0698,18373419545.1419,20265552104.3964,21403581063.2962,23024380970.4175,24205950559.4005,25422273004.6687,26241270767.7555
Zimbabwe,ZWE,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,3338344012.90185,3549199070.9497,3600111298.35332,3824914650.44578,3782604520.95833,3968351985.97577,4028795146.6275,4365884796.32639,4451898619.43207,5005191078.9716,6134619995.73105,6681680049.01358,7238248945.11036,7426784679.20989,7918820573.06103,7765890469.91514,7801989350.18084,7266718017.68287,7070013593.75696,7303114444.68453,8356273493.89233,9402932251.4409,9650633427.20048,9803625445.78776,9616635004.94927,10284451429.706,10500325060.9688,10621156208.043,11423305701.9592,12017290918.61,12857125655.5919,13568353827.6226,12345089414.7936,12474892907.901,13626974060.7811,13648508189.0731,15062588732.5267,15466355608.5096,15912592743.6978,15782456234.7071,15299640970.9204,15519896908.6761,14139553643.2837,11736525963.7447,11054922722.9036,10423566818.52,10062755569.0217,9695130198.50778,7982102821.16384,8459783044.33081,9422161300,10543908035.0329,11657893456.879,12180644491.5009,12649391052.8218,12785173627.385
